"302.70";"Disturbances in sexual desire and the psychophysiologic changes that characterize the sexual response cycle and cause marked distress and interpersonal difficulty. (APA, DSM-IV, 1994)"
"298.9";"WHAT: Psychosis.	Psychosis: a loss of contact with reality, a thought disorder, or a change of personality or behavior often associated with delusions, illusions, or hallucinations.	WHY:	Psychosis may occur in systemic lupus erythematosus, mixed connective tissue disease, or with the administration of steroids, cimetadine (Tagemet), or res"
"372.40";"An abnormal triangular fold of membrane in the interpalpebral fissure, extending from the conjunctiva to the cornea, being immovably united to the cornea at its apex, firmly attached to the sclera throughout its middle portion, and merged with the conjunctiva at its base. (Dorland, 27th ed)"
"516.0";"A chronic lung disease characterized by dyspnea, productive cough, chest pain, weakness, weight loss, and hemoptysis, and by the filling of the distal alveoli with a bland, eosinophilic, proteinaceous material that prevents ventilation of affected areas. (Dorland, 28th ed) ; unknown etiology marked by chronic filling of alveoli with protei"
"492";"A subcategory of CHRONIC OBSTRUCTIVE PULMONARY DISEASE. The disease is characterized by anatomic alterations of the lungs, such as the enlargement of airspaces and destruction of alveolar walls. ; subcategory of chronic obstructive pulmonary disease; characterized by anatomic alterations of the lungs, such as the enlargement of airspaces a"
"518.3";"A disease characterized by pulmonary infiltrations of eosinophils and blood eosinophilia."
"746.83";"Narrowing below the PULMONARY VALVE or well below it in the infundibuluar chamber where the pulmonary artery originates, usually caused by a defective VENTRICULAR SEPTUM or presence of fibrous tissues. It is characterized by restricted blood outflow from the RIGHT VENTRICLE into the PULMONARY ARTERY, exertional fatigue, DYSPNEA, and chest "
"522.0";"Inflammation of the DENTAL PULP, usually due to bacterial infection in dental caries, tooth fracture, or other conditions causing exposure of the pulp to bacterial invasion. Chemical irritants, thermal factors, hyperemic changes, and other factors may also cause pulpitis. ; Inflammation of the dental pulp."
"287.0";"A systemic non-thrombocytopenic purpura caused by HYPERSENSITIVITY VASCULITIS and deposition of IGA-containing IMMUNE COMPLEXES within the blood vessels throughout the body, including those in the kidney (KIDNEY GLOMERULUS). Clinical symptoms include URTICARIA; ERYTHEMA; ARTHRITIS; GASTROINTESTINAL HEMORRHAGE; and renal involvement. Most c"
"446.6";"The syndromes of microangiopathic hemolytic anemia, thrombocytopenia, and variable signs of organ impairment, due to platelet aggregation in the microcirculation. ; An acquired, congenital, or familial disorder caused by PLATELET AGGREGATION with THROMBOSIS in terminal arterioles and capillaries. Clinical features include THROMBOCYTOPENIA;"
"590.80";"inflammation of the kidney and its pelvis due to infection. ; Inflammation of the KIDNEY involving the renal parenchyma (the NEPHRONS); KIDNEY PELVIS; and KIDNEY CALICES. It is characterized by ABDOMINAL PAIN; FEVER; NAUSEA; VOMITING; and occasionally DIARRHEA."
"686.00";"Any purulent skin disease (Dorland, 27th ed)."
"686.1";"A lobular hemangioma arising from the skin and attached subcutaneous tissues."
"083.0";"An acute infectious disease caused by COXIELLA BURNETII. It is characterized by a sudden onset of FEVER; HEADACHE; malaise; and weakness. In humans, it is commonly contracted by inhalation of infected dusts derived from infected domestic animals (ANIMALS, DOMESTIC). ; acute infectious disease caused by Coxiella burnetii; characterized by a"
"344.00";"Severe or complete loss of motor function in all four limbs which may result from BRAIN DISEASES; SPINAL CORD DISEASES; PERIPHERAL NERVOUS SYSTEM DISEASES; NEUROMUSCULAR DISEASES; or rarely MUSCULAR DISEASES. The locked-in syndrome is characterized by quadriplegia in combination with cranial muscle paralysis. Consciousness is spared and th"
"071";"An acute infectious disease of the central nervous system affecting almost all mammals, including humans. It is caused by a rhabdovirus and usually spread by contamination with virus-laden saliva of bites inflicted by rabid animals. Important animal vectors include the dog, cat, vampire bat, mongoose, skunk, wolf, raccoon, and fox. (From D"
"990";"The effects of ionizing and nonionizing radiation upon living organisms, organs and tissues, and their constituents, and upon physiologic processes. It includes the effect of irradiation on drugs and chemicals."
"40.40";"A surgical operation for head and neck malignancies, most of which are squamous cell carcinomas. The neck is opened laterally, the majority of the sternocleidomastoid muscle is removed, as are the regional cervical lymph nodes, the jugular vein, the spinal accessory nerve, the submaxillary gland and most of the parotid gland. There are sev"
"522.8";"Slow-growing fluid-filled epithelial sac at the apex of a tooth with a nonvital pulp or defective root canal filling."
"92";"The technique of obtaining data, or image, with a sensing device. ; A radionuclide scan is an imaging technique that uses a small dose of a radioactive chemical (isotope) called a tracer that can detect sites of cancer growth, trauma, infection or degenerative disorders. The tracer, which is either injected into a vein or swallowed, travel"
"E960.1";"Unlawful sexual intercourse without consent of the victim."
"026.9";"A syndrome characterized by recurring fever, rash, and arthralgias occurring days to weeks after a rat bite. The causative agents are either Streptobacillus moniliformis or Spirillum minus."
"443.0";"An idiopathic vascular disorder characterized by bilateral Raynaud phenomenon, the abrupt onset of digital paleness or CYANOSIS in response to cold exposure or STRESS. ; intermittent attacks of ischemia in the fingers, toes, ears, or nose, accompanied by pain, pallor, and prickling; phenomenon applies to secondary symptoms, disease when ca"
"93.81";"Providing a patient with recreational therapy to promote his or her relaxation and/or socialization. ; Purposeful use of recreation to promote relaxation and enhancement of social skills"
"388.42";"An abnormally disproportionate increase in the sensation of loudness in response to auditory stimuli of normal volume. COCHLEAR DISEASES; VESTIBULOCOCHLEAR NERVE DISEASES; FACIAL NERVE DISEASES; STAPES SURGERY; and other disorders may be associated with this condition."
"569.1";"Protrusion of the rectal mucous membrane through the anus. There are various degrees: incomplete with no displacement of the anal sphincter muscle; complete with displacement of the anal sphincter muscle; complete with no displacement of the anal sphincter muscle but with herniation of the bowel; and internal complete with rectosigmoid or "
"337.20";"A syndrome characterized by severe burning pain in an extremity accompanied by sudomotor, vasomotor, and trophic changes in bone without an associated specific nerve injury. This condition is most often precipitated by trauma to soft tissue or nerve complexes. The skin over the affected region is usually erythematous and demonstrates hyper"
"796.1";"An abnormal response to a stimulus applied to the sensory components of the nervous system. This may take the form of increased, decreased, or absent reflexes."
"356.3";"autosomal recessive disorder of lipid metabolism in which deficiency of phytanic acid alpha-hydroxylase results in accumulation of phytanic acid; manifested chiefly by chronic polyneuritis, retinitis pigmentosa, cerebellar ataxia and elevation of protein in cerebrospinal fluid. ; An autosomal recessive familial disorder that usually presen"
"93.85";"training of the mentally or physically disabled in work skills. ; Training of the mentally or physically disabled in work skills so they may be returned to regular employment utilizing these skills. ; Planning and providing necessary services required for successful job placement and subsequent vocational adjustment of handicapped clients."
"099.3";"triad of nongonococcal urethritis followed by conjunctivitis and arthritis. ; Historically characterized by a triad of inflammation involving the eye (CONJUNCTIVITIS), the bone (POST-INFECTIOUS ARTHRITIS), and the urethra (URETHRITIS), it is now thought to be nearly synonymous with reactive arthritis."
"087.9";"An acute infection characterized by recurrent episodes of PYREXIA alternating with asymptomatic intervals of apparent recovery. This condition is caused by SPIROCHETES of the genus BORRELIA. It is transmitted by the BITES of either the body louse (PEDICULUS humanus corporis), for which humans are the reservoir, or by soft ticks of the genu"
"586";"inability of a kidney to excrete metabolites at normal plasma levels under conditions of normal loading or inability to retain electrolytes under conditions of normal intake. ; A severe irreversible decline in the ability of kidneys to remove wastes, concentrate URINE, and maintain ELECTROLYTE BALANCE; BLOOD PRESSURE; and CALCIUM metabolis"
"588.0";"Decalcification of bone or abnormal bone development due to chronic KIDNEY DISEASES, in which 1,25-DIHYDROXYVITAMIN D3 synthesis by the kidneys is impaired, leading to reduced negative feedback on PARATHYROID HORMONE. The resulting SECONDARY HYPERPARATHYROIDISM eventually leads to bone disorders."
"V12.60";"Diseases of the respiratory system in general or unspecified or for a specific respiratory disease not available. ; condition in which there is a deviation from or interruption of the normal structure or function of the respiratory system."
"769";"A condition of the newborn marked by DYSPNEA with CYANOSIS, heralded by such prodromal signs as dilatation of the alae nasi, expiratory grunt, and retraction of the suprasternal notch or costal margins, mostly frequently occurring in premature infants, children of diabetic mothers, and infants delivered by cesarean section, and sometimes w"
"748.9";"Congenital structural abnormalities of the respiratory system."
"93.9";"Actions performed to support pulmonary hygiene. ; care of patients with deficiencies and abnormalities associated with the pulmonary system. ; Care of patients with deficiencies and abnormalities associated with the cardiopulmonary system. It includes the therapeutic use of medical gases and their administrative apparatus, environmental co"
"333.94";"A disorder characterized by aching or burning sensations in the lower and rarely the upper extremities that occur prior to sleep or may awaken the patient from sleep. Complying with an irresistible urge to move the affected limbs brings temporary relief. Sleep may become disrupted, resulting in excessive daytime hypersomnolence. This condi"
"361.9";"Separation of the inner layers of the retina (neural retina) from the pigment epithelium. Retinal detachment occurs more commonly in men than in women, in eyes with degenerative myopia, in aging and in aphakia. It may occur after an uncomplicated cataract extraction, but it is seen more often if vitreous humor has been lost during surgery."
"362.9";"pathologic condition of the innermost of the three tunics of the eyeball or retina. ; Any disease or disorder of the retina."
"362.57";"Colloid or hyaline bodies lying beneath the retinal pigment epithelium. They may occur either secondary to changes in the choroid that affect the pigment epithelium or as an autosomal dominant disorder of the retinal pigment epithelium."
"362.81";"Bleeding from the vessels of the retina. ; escape of blood from the vessels of the innermost of the three tunics of the eyeball or retina."
"362.16";"Formation of new blood vessels originating from the retinal veins and extending along the inner (vitreal) surface of the retina."
"362.21";"A bilateral retinopathy occurring in premature infants treated with excessively high concentrations of oxygen, characterized by vascular dilatation, proliferation, and tortuosity, edema, and retinal detachment, with ultimate conversion of the retina into a fibrous mass that can be seen as a dense retrolental membrane. Usually growth of the"
"331.81";"A form of encephalopathy with fatty infiltration of the LIVER, characterized by brain EDEMA and VOMITING that may rapidly progress to SEIZURES; COMA; and DEATH. It is caused by a generalized loss of mitochondrial function leading to disturbances in fatty acid and CARNITINE metabolism. ; rare, acute, sometimes fatal disease of childhood, mo"
"728.88";"Necrosis or disintegration of skeletal muscle often followed by myoglobinuria."
"398.90";"most important manifestation and sequel to rheumatic fever, consisting chiefly of heart valve deformities. ; Cardiac manifestation of systemic rheumatological conditions, such as RHEUMATIC FEVER. Rheumatic heart disease can involve any part the heart, most often the HEART VALVES and the ENDOCARDIUM."
"040.1";"A granulomatous disease affecting the nose and nasopharynx, usually ascribed to KLEBSIELLA RHINOSCLEROMATIS. It occurs in Egypt, eastern Europe, and Central and South America."
"117.0";"Chronic, localized granulomatous infection of mucocutaneous tissues, especially the NOSE, and characterized by HYPERPLASIA and the development of POLYPS. It is found in humans and other animals and is caused by the mesomycetozoean organism RHINOSPORIDIUM SEEBERI."
"86.82";"Plastic surgery performed, usually by excision of skin, for the elimination of wrinkles from the skin."
"266.0";"A dietary deficiency of riboflavin causing a syndrome chiefly marked by cheilitis, angular stomatitis, glossitis associated with a purplish red or magenta-colored tongue that may show fissures, corneal vascularization, dyssebacia, and anemia. (Dorland, 27th ed) ; condition due to a deficiency of riboflavin (vitamin B12) which is associated"
"083.9";"gram negative bacterial infection with the bacteria in the Rickettsiales order. ; Infections by the genus RICKETTSIA."
"23.70";"A treatment modality in endodontics concerned with the therapy of diseases of the dental pulp. For preparatory procedures, ROOT CANAL PREPARATION is available. ; treatment modality in endodontics concerned with the therapy of diseases of the dental pulp."
"695.3";"A cutaneous disorder primarily of convexities of the central part of the FACE, such as FOREHEAD; CHEEK; NOSE; and CHIN. It is characterized by FLUSHING; ERYTHEMA; EDEMA; RHINOPHYMA; papules; and ocular symptoms. It may occur at any age but typically after age 30. There are various subtypes of rosacea: erythematotelangiectatic, papulopustul"
"056";"An acute, usually benign, infectious disease caused by the RUBELLA VIRUS and most often affecting children and nonimmune young adults, in which the virus enters the respiratory tract via droplet nuclei and spreads to the lymphatic system. (From Dorland, 27th edition) ; acute infectious disease caused by the rubella virus and most often aff"
"771.0";"Transplacental infection of the fetus with rubella usually in the first trimester of pregnancy, as a consequence of maternal infection, resulting in various developmental abnormalities in the newborn infant. They include cardiac and ocular lesions, deafness, microcephaly, mental retardation, and generalized growth retardation. (From Dorlan"
"527.5";"Calculi occurring in a salivary gland. Most salivary gland calculi occur in the submandibular gland, but can also occur in the parotid gland and in the sublingual and minor salivary glands."
"527.9";"A non-neoplastic or neoplastic (benign or malignant) disorder involving the salivary gland. -- 2003 ; condition in which there is a deviation from or interruption of the normal structure or function of any of the three pairs of salivary glands, which are the parotid, sublingual, and submandibular glands."
"527.4";"A fistula between a salivary duct or gland and the cutaneous surface of the oral cavity."
"003.0";"Poisoning caused by ingestion of food harboring species of SALMONELLA. Conditions of raising, shipping, slaughtering, and marketing of domestic animals contribute to the spread of this bacterium in the food supply. ; poisoning caused by ingestion of food harboring species of Salmonella; conditions of raising, shipping, slaughtering, and ma"
"003.9";"infections with bacteria of the genus Salmonella ; Infections with bacteria of the genus SALMONELLA."
"66.02";"Formation of an artificial opening in a fallopian tube."
"135";"WHAT: Sarcoidosis:	Sarcoidosis: a disorder of unknown etiology that affects many organ systems with noncaseating epithelioid cell granulomas. It has a special predilection for the lung and lymph tissues.	WHY:	Sarcoidosis can result in an acute arthritis commonly affecting the ankles and knees and less commonly the proximal interphalangeal "
"176.9";"A multicentric, malignant neoplastic vascular proliferation characterized by the development of bluish-red cutaneous nodules, usually on the lower extremities, most often on the toes or feet, and slowly increasing in size and number and spreading to more proximal areas. The tumors have endothelium-lined channels and vascular spaces admixed"
"202.6";"A unifocal malignant tumor that consists of atypical pathological MAST CELLS without systemic involvement. It causes local destructive growth in organs other than in skin or bone marrow. ; A rare entity characterized by localized but destructive growth of a tumor consisting of highly atypical, immature mast cells.(WHO, 2001)"
"136.5";"Infection of the striated muscle of mammals by parasites of the genus SARCOCYSTIS. Disease symptoms such as vomiting, diarrhea, muscle weakness, and paralysis are produced by sarcocystin, a toxin produced by the organism."
"133.0";"A contagious cutaneous inflammation caused by the bite of the mite SARCOPTES SCABIEI. It is characterized by pruritic papular eruptions and burrows and affects primarily the axillae, elbows, wrists, and genitalia, although it can spread to cover the entire body."
"034.1";"Infection with group A streptococci that is characterized by tonsillitis and pharyngitis. An erythematous rash is commonly present."
"732.0";"Osteochondrosis of the vertebral epiphyses in children."
"120.9";"Infection with flukes (trematodes) of the genus SCHISTOSOMA. Three species produce the most frequent clinical diseases: SCHISTOSOMA HAEMATOBIUM (endemic in Africa and the Middle East), SCHISTOSOMA MANSONI (in Egypt, northern and southern Africa, some West Indies islands, northern 2/3 of South America), and SCHISTOSOMA JAPONICUM (in Japan, "
"120.2";"Schistosomiasis caused by Schistosoma japonicum. It is endemic in the Far East and affects the bowel, liver, and spleen,"
"120.1";"Schistosomiasis caused by Schistosoma mansoni. It is endemic in Africa, the Middle East, South America, and the Caribbean and affects mainly the bowel, spleen, and liver."
"295.7";"Mental disorder characterized by the presence of both affective disorder and schizophrenia-like symptoms."
"301.20";"A personality disorder manifested by a profound defect in the ability to form social relationships, no desire for social involvement, and an indifference to praise or criticism. ; Personality disorder characterized by alienation, shyness, oversensitivity, seclusiveness, egocentricity, avoidance of intimate relationships, autistic thinking,"
"295.90";"A severe emotional disorder of psychotic depth characteristically marked by a retreat from reality with delusion formation, hallucinations, emotional disharmony, and regressive behavior. ; class of psychoses with disturbance mainly of cognition (content and form of thought, perception, sense of self versus external world, volition) and psy"
"295.2";"A type of schizophrenia characterized by abnormality of motor behavior which may involve particular forms of stupor, rigidity, excitement or inappropriate posture."
"295.1";"A type of schizophrenia characterized by frequent incoherence; marked loosening of associations, or grossly disorganized behavior and flat or grossly inappropriate affect that does not meet the criteria for the catatonic type; associated features include extreme social withdrawal, grimacing, mannerisms, mirror gazing, inappropriate gigglin"
"295.30";"A chronic form of schizophrenia characterized primarily by the presence of persecutory or grandiose delusions, often associated with hallucination. ; Type of schizophrenia characterized by grandiosity, suspiciousness, and delusions of persecution, often with hallucinations. ; psychotic behavior accompanied simultaneously by persecutory or "
"301.22";"A personality disorder in which there are oddities of thought (magical thinking, paranoid ideation, suspiciousness), perception (illusions, depersonalization), speech (digressive, vague, overelaborate), and behavior (inappropriate affect in social interactions, frequently social isolation) that are not severe enough to characterize schizop"
"359.23";"A syndrome of short stature; generalized myotonia with contractures of major joints, microstomia, and muscle rigidity; ocular anomalies, mainly blepharophimosis; and characteristic facies marked by pinched or frozen smile puckered lips. Some degree of mental retardation occurs in about 25% of patients. The affected children usually appear "
"724.3";"syndrome characterized by pain radiating from the back into the buttock and into the lower extremity along its posterior or lateral aspect, and most commonly caused by protrusion of a low lumbar intervertebral disk; also used to refer to pain anywhere along the course of the sciatic nerve. ; A condition characterized by pain radiating from"
"778.1";"A severe, sometimes fatal, disorder of adipose tissue occurring chiefly in preterm or debilitated infants suffering from an underlying illness and manifested by a diffuse, nonpitting induration of the affected tissue. The skin becomes cold, yellowish, mottled, and inflexible."
"379.00";"Refers to any inflammation of the sclera including episcleritis, a benign condition affecting only the episclera, which is generally short-lived and easily treated. Classic scleritis, on the other hand, affects deeper tissue and is characterized by higher rates of visual acuity loss and even mortality, particularly in necrotizing form. Its"
"701.0";"A term used to describe a variety of localized asymmetrical SKIN thickening that is similar to those of SYSTEMIC SCLERODERMA but without the disease features in the multiple internal organs and BLOOD VESSELS. Lesions may be characterized as patches or plaques (morphea), bands (linear), or nodules."
"710.1";"A chronic multi-system disorder of CONNECTIVE TISSUE. It is characterized by SCLEROSIS in the SKIN, the LUNGS, the HEART, the GASTROINTESTINAL TRACT, the KIDNEYS, and the MUSCULOSKELETAL SYSTEM. Other important features include diseased small BLOOD VESSELS and AUTOANTIBODIES. The disorder is named for its most prominent feature (hard skin)"
"368.40";"A localized defect in the visual field bordered by an area of normal vision. This occurs with a variety of EYE DISEASES (e.g., RETINAL DISEASES and GLAUCOMA); OPTIC NERVE DISEASES, and other conditions. ; localized defect in the visual field bordered by an area of normal vision."
"081.2";"An acute infectious disease caused by ORIENTIA TSUTSUGAMUSHI. It is limited to eastern and southeastern Asia, India, northern Australia, and the adjacent islands. Characteristics include the formation of a primary cutaneous lesion at the site of the bite of an infected mite, fever lasting about two weeks, and a maculopapular rash."
"706.9";"Diseases of the sebaceous glands such as sebaceous hyperplasia and sebaceous cell carcinoma (SEBACEOUS GLAND NEOPLASMS)."
"706.3";"A chronic inflammatory disease of the skin with unknown etiology. It is characterized by moderate ERYTHEMA, dry, moist, or greasy (SEBACEOUS GLAND) scaling and yellow crusted patches on various areas, especially the scalp, that exfoliate as dandruff. Seborrheic dermatitis is common in children and adolescents with HIV INFECTIONS."
"198.6";"The spread of the cancer to the ovary. This may be from a primary ovarian cancer involving the opposite ovary, or from a cancer at a distant site."
"371.41";"Degenerative changes of the cornea related to aging that are highly influenced by changes in the corneal endothelium. Changes include corneal topography, increased density, decreased hydration of the corneal stroma, and epithelial basement membrane dystrophy; The stroma appears hazier than in younger eyes and reduces light transmission. Ch"
"038.9";"systemic disease associated with presence and persistance of pathogenic microorganisms or their toxins in the blood. ; Disease caused by the spread of bacteria and their toxins in the bloodstream. Also called blood poisoning. ; (SEP-sis) The presence of bacteria or their toxins in the blood or tissues. ; Systemic disease associated with th"
"318.1";"IQ 20-34."
"099.9";"diseases due to or propagated by sexual contact. ; A disorder acquired through sexual contact. --2004 ; Any contagious disease acquired during sexual contact; e.g. syphilis, gonorrhea, chancroid."
"202.2";"A form of cutaneous T-cell lymphoma, a cancerous disease that affects the skin. ; A generalized peripheral (mature) T-cell neoplasm characterized by the presence of erythroderma, lymphadenopathy, and neoplastic, cerebriform T-lymphocytes in the blood. Sezary syndrome is an aggressive disease. (WHO, 2001) ; A form of cutaneous T-cell lympho"
"297.3";"A condition in which two closely related persons, usually in the same family, share the same delusions."
"785.50";"A pathological condition that can suddenly affect the hemodynamic equilibrium, usually manifested by failure to perfuse or oxygenate vital organs. ; a profound hemodynamic and metabolic disturbance characterized by the failure of the circulatory system to maintain adequate perfusion of vital organs; causes inadequate delivery of nutrients "
"785.51";"shock reulting from the failure of the heart to maintain adequate output. ; Shock resulting from diminution of cardiac output in heart disease. ; Shock resulting from primary failure of the heart in its pumping function, as in myocardial infarction, severe cardiomyopathy, or mechanical obstruction or compression of the heart."
"785.52";"shock caused by infection; frequently caused by gram negative bacteria, although some cases have been caused by other bacteria, viruses, fungi, and protozoa; characterized by fever, chills, tachycardia, tachypnea, and hypotension. ; Sepsis associated with HYPOTENSION or hypoperfusion despite adequate fluid resuscitation. Perfusion abnormal"
"958.4";"Shock produced as a result of trauma. ; Any shock produced by trauma."
"831";"Displacement of the HUMERUS from the SCAPULA."
"527.2";"INFLAMMATION of salivary tissue (SALIVARY GLANDS), usually due to INFECTION or injuries."
"282.5";"The condition of being heterozygous for hemoglobin S."
"502";"Pneumoconiosis due to the inhalation of dust of stone, sand, or flint containing silicon dioxide, with formation of generalized, nodular fibrotic changes in both lungs. (Dorland, 27th ed)"
"759.3";"A laterization defect marked by asymmetric position of visceral organs usually occurring as a component of a wide variety of abnormalities. Transposition may be complete, with the heart, lungs and all abdominal organs reversed, or incomplete, manifesting itself as a simple reversal of the stomach or spleen. Associated malformations are var"
"757.9";"Congenital structural abnormalities of the skin. ; structural abnormalities of the skin that exist at, and usually before, birth regardless of their causation."
"800-804.99";"Fractures of the skull which may result from penetrating or nonpenetrating head injuries or rarely BONE DISEASES (see also FRACTURES, SPONTANEOUS). Skull fractures may be classified by location (e.g., SKULL FRACTURE, BASILAR), radiographic appearance (e.g., linear), or based upon cranial integrity (e.g., SKULL FRACTURE, DEPRESSED)."
"050.9";"An acute, highly contagious, often fatal infectious disease caused by an orthopoxvirus characterized by a biphasic febrile course and distinctive progressive skin eruptions. Vaccination has succeeded in eradicating smallpox worldwide. (Dorland, 28th ed)"
"94.2";"The biologic treatment of mental disorders (e.g., ELECTROCONVULSIVE THERAPY), in contrast with psychotherapy. (Stone, American Psychiatric Glossary, 1988, p159)"
"300.8";"Disorders having the presence of physical symptoms that suggest a general medical condition but that are not fully explained by a general medical condition, by the direct effects of a substance, or by another mental disorder. The symptoms must cause clinically significant distress or impairment in social, occupational, or other areas of fu"
"123.5";"Infection of animals, including fish and man, with a developmental stage of Diphyllobothrium. This stage has recently been referred to as a plerocercoid but the name sparganum has persisted. Therefore, infection of fish or other animals with the plerocercoid larvae is sparganosis. Fish-eating mammals, including man, are the final hosts."
"728.85";"An involuntary contraction of a muscle or group of muscles. Spasms may involve skeletal muscle (MUSCLE, SKELETAL) or smooth muscle (MUSCLE, SMOOTH). ; a sudden, violent, involuntary contraction of a muscle or a group of muscles, attended by pain and interference with function, producing involuntary movement and distortion. ; A sudden, viol"
"345.6";"Myoclonus epilepsy of infancy and early childhood, characterized by seizures involving the muscles of the neck, trunk, and limbs, and manifested by nodding of the head and flexion of the arms. The seizures are associated with brain abnormalities and frequent mental retardation. ; An epileptic syndrome characterized by the triad of infantil"
"334.1";"A group of inherited diseases that share similar phenotypes but are genetically diverse. Different genetic loci for autosomal recessive, autosomal dominant, and x-linked forms of hereditary spastic paraplegia have been identified. Clinically, patients present with slowly progressive distal limb weakness and lower extremity spasticity. Peri"
"608.20";"The twisting of the SPERMATIC CORD due to an anatomical abnormality that left the TESTIS mobile and dangling in the SCROTUM. The initial effect of testicular torsion is obstruction of venous return. Depending on the duration and degree of cord rotation, testicular symptoms range from EDEMA to interrupted arterial flow and testicular pain. "
"608.1";"A cystic dilation of the EPIDIDYMIS, usually in the head portion (caput epididymis). The cyst fluid contains dead SPERMATOZOA and can be easily differentiated from TESTICULAR HYDROCELE and other testicular lesions."
"282.0";"A familial congenital hemolytic anemia characterized by numerous abnormally shaped erythrocytes which are generally spheroidal. The erythrocytes have increased osmotic fragility and are abnormally permeable to sodium ions. ; autosomal dominant trait marked by splenomegaly, jaundice, and fragile, spheroid erythrocytes which are prematurely "
"336.9";"Pathologic conditions which feature SPINAL CORD damage or dysfunction, including disorders involving the meninges and perimeningeal spaces surrounding the spinal cord. Traumatic injuries, vascular diseases, infections, and inflammatory/autoimmune processes may affect the spinal cord. ; pathologic conditions which feature spinal cord damage"
"737";"Deviations of the spine from its normal direction or position. (Dorland, 28th ed)"
"720-724.99";"condition in which there is a deviation from or interruption of the normal structure or function of the spine."
"81.00";"Operative immobilization or ankylosis of two or more vertebrae by fusion of the vertebral bodies with a short bone graft or often with diskectomy or laminectomy. (From Blauvelt & Nelson, A Manual of Orthopaedic Terminology, 5th ed, p236; Dorland, 28th ed) ; operative immobilization or ankylosis of two or more vertebrae, often with diskecto"
"724.00";"Narrowing of the spinal canal."
"334.9";"A heterogenous group of degenerative syndromes marked by progressive cerebellar dysfunction either in isolation or combined with other neurologic manifestations. Sporadic and inherited subtypes occur. Inheritance patterns include autosomal dominant, autosomal recessive, and X-linked."
"104.9";"Infections with bacteria of the order SPIROCHAETALES. ; infections with bacteria of the order Spirochaetales; includes leptospirosis and other spirochaetales infections not available as a narrower term."
"289.50";"condition in which there is a deviation from or interruption of the normal structure or function of the spleen."
"789.2";"Enlargement of the spleen. ; Abnormal enlargement of the spleen."
"720.9";"Inflammation of the vertebrae. This includes both arthritic and non-arthritic conditions. ; inflammation of the vertebrae; includes both arthritic and non-arthritic conditions."
"720.0";"Inflammatory joint disease affecting the spine. It occurs predominantly in young males and produces pain and stiffness as a result of inflammation of the sacroiliac, intervertebral, and costovertebral joints. Etiology is unknown."
"117.1";"The commonest and least serious of the deep mycoses, characterized by nodular lesions of the cutaneous and subcutaneous tissues. It is caused by inhalation of contaminated dust or by infection of a wound."
"840-848.99";"A collective term for muscle and ligament injuries without dislocation or fracture. A sprain is a joint injury in which some of the fibers of a supporting ligament are ruptured but the continuity of the ligament remains intact. A strain is an overstretching or overexertion of some part of the musculature."
"579.1";"A chronic malabsorption syndrome, occurring mainly in residents of or visitors to the tropics or subtropics. The failed INTESTINAL ABSORPTION of nutrients from the SMALL INTESTINE results in MALNUTRITION and ANEMIA that is due to FOLIC ACID deficiency. ; chronic malabsorption syndrome occuring mainly in residents of or visitors to the trop"
"19.0";"An operation to remobilize the footplate of the stapes to relieve conductive hearing impairment caused by its immobilization through otosclerosis or middle ear disease. (Stedman, 26th ed)"
"005.0";"Poisoning by staphylococcal toxins present in contaminated food."
"695.81";"A disease of infants due to group 2 phage type 17 staphylococci that produce an epidermolytic exotoxin. Superficial fine vesicles and bullae form and rupture easily, resulting in loss of large sheets of epidermis."
"493.91";"A sudden intense and continuous aggravation of a state of asthma, marked by dyspnea to the point of exhaustion and collapse and not responding to the usual therapeutic efforts."
"307.3";"Motor behavior that is repetitive, often seemingly driven, and nonfunctional. This behavior markedly interferes with normal activities or results in severe bodily self-injury. The behavior is not due to the direct physiological effects of a substance or a general medical condition. (DSM-IV, 1994)"
"537.1";"Saccular, outward protrusion of all or a portion of the wall of the STOMACH."
"531";"Ulceration of the GASTRIC MUCOSA due to contact with GASTRIC JUICE. It is often associated with HELICOBACTER PYLORI infection or consumption of nonsteroidal anti-inflammatory drugs (NSAIDS)."
"528.2";"A recurrent disease of the oral mucosa of unknown etiology. It is characterized by small white ulcerative lesions, single or multiple, round or oval. Two to eight crops of lesions occur per year, lasting for 7 to 14 days and then heal without scarring. (From Jablonski's Dictionary of Dentistry, 1992, p742) ; recurrent disease of the oral m"
"378.30";"Misalignment of the visual axes of the eyes. In comitant strabismus the degree of ocular misalignment does not vary with the direction of gaze. In noncomitant strabismus the degree of misalignment varies depending on direction of gaze or which eye is fixating on the target. (Miller, Walsh & Hoyt's Clinical Neuro-Ophthalmology, 4th ed, p641"
"309.81";"A class of traumatic stress disorders with symptoms that last more than one month. There are various forms of post-traumatic stress disorder, depending on the time of onset and the duration of these stress symptoms. In the acute form, the duration of the symptoms is between 1 to 3 months. In the chronic form, symptoms last more than 3 mont"
"447.1";"narrowing or stricture of the vessels carrying blood away from the heart."
"127.2";"Infection with nematodes of the genus STRONGYLOIDES. The presence of larvae may produce pneumonitis and the presence of adult worms in the intestine could lead to moderate to severe diarrhea. ; infections with nematodes of the order Strongylida; includes Oesophagostomiasis, hook worm infection, trichostrongyloidiasis and equine strongylosi"
